Timestamp,Open,High,Low,Close,Volume
2025-04-11 03:00:00,80291.9,80907.8,80289.1,80845.1,392.004526
2025-04-11 04:00:00,80845.1,81105.3,80717.4,80886.3,486.672558
2025-04-11 05:00:00,80886.3,80916.8,80517.6,80831.1,379.526834
2025-04-11 06:00:00,80831.1,81325.0,80831.1,81100.5,419.203456
2025-04-11 07:00:00,81100.5,81442.3,80850.2,81260.0,395.303274
2025-04-11 08:00:00,81260.0,81942.0,80757.3,81629.5,978.250415
2025-04-11 09:00:00,81629.5,82436.1,81448.7,82435.3,621.281863
2025-04-11 10:00:00,82435.3,82988.9,82300.1,82713.7,618.564059
2025-04-11 11:00:00,82713.7,82900.0,82031.6,82140.6,722.428003
2025-04-11 12:00:00,82140.6,82590.0,81826.3,82123.2,756.398597
2025-04-11 13:00:00,82123.2,83333.3,81824.2,82932.8,1140.513358
2025-04-11 14:00:00,82932.8,82932.8,81346.7,81899.0,1020.255086
2025-04-11 15:00:00,81899.0,82700.0,81711.6,82529.6,745.865984
2025-04-11 16:00:00,82529.6,83018.9,82006.5,82783.9,562.163811
2025-04-11 17:00:00,82783.9,84063.2,82687.7,83937.3,894.963996
2025-04-11 18:00:00,83937.3,84217.6,83516.0,83608.5,500.040815
2025-04-11 19:00:00,83608.5,83979.2,83560.7,83855.6,378.285233
2025-04-11 20:00:00,83855.6,84023.9,83707.8,83839.0,312.594547
2025-04-11 21:00:00,83839.0,84297.4,83631.1,83673.5,336.148647
2025-04-11 22:00:00,83673.5,83714.2,83318.8,83416.9,230.961559
2025-04-11 23:00:00,83416.9,83565.5,83158.3,83418.3,178.09251
2025-04-12 00:00:00,83418.3,83576.7,83239.5,83364.5,257.908741
2025-04-12 01:00:00,83364.5,83452.6,83152.0,83217.5,183.655484
2025-04-12 02:00:00,83217.5,83310.9,82805.5,82805.5,231.562282
2025-04-12 03:00:00,82805.5,83144.3,82789.7,82979.9,229.988465
2025-04-12 04:00:00,82979.9,83458.1,82853.4,83208.2,272.098324
2025-04-12 05:00:00,83208.2,83505.3,83190.3,83332.6,187.847908
2025-04-12 06:00:00,83332.6,83780.9,83332.5,83563.6,282.586334
2025-04-12 07:00:00,83563.6,83824.1,83495.4,83721.1,339.385035
2025-04-12 08:00:00,83721.1,84029.9,83488.1,83607.3,290.526453
2025-04-12 09:00:00,83607.3,83778.3,83420.7,83544.1,228.828892
2025-04-12 10:00:00,83544.1,83566.8,83304.6,83421.1,161.373878
2025-04-12 11:00:00,83421.1,83645.5,83415.7,83523.0,123.750791
2025-04-12 12:00:00,83523.0,83935.8,83466.7,83830.2,252.528053
2025-04-12 13:00:00,83830.2,84679.2,83570.6,84452.5,672.424493
2025-04-12 14:00:00,84452.5,85252.4,84305.5,84833.7,826.764956
2025-04-12 15:00:00,84833.7,85406.1,84631.2,85010.0,606.643996
2025-04-12 16:00:00,85010.0,85213.9,84585.7,84650.1,614.018058
2025-04-12 17:00:00,84650.1,84865.2,84429.6,84765.0,347.060321
2025-04-12 18:00:00,84765.0,85199.9,84744.8,85177.9,215.180486
2025-04-12 19:00:00,85177.9,85259.9,84824.1,84932.3,280.973926
2025-04-12 20:00:00,84932.3,85914.7,84869.5,85522.3,483.754325
2025-04-12 21:00:00,85522.3,85575.2,85258.0,85354.6,306.563074
2025-04-12 22:00:00,85354.6,85696.7,85317.8,85331.6,151.365643
2025-04-12 23:00:00,85331.6,85436.3,85167.2,85280.0,153.116847
2025-04-13 00:00:00,85280.0,85567.0,85020.0,85494.4,183.663633
2025-04-13 01:00:00,85494.4,86111.7,85133.5,85254.0,554.128171
2025-04-13 02:00:00,85254.0,85427.3,84722.1,85275.8,509.62593
2025-04-13 03:00:00,85275.8,85718.6,85232.9,85421.6,322.13002
2025-04-13 04:00:00,85421.6,85431.4,84493.2,84623.1,478.948634
2025-04-13 05:00:00,84623.1,84800.0,84397.4,84518.8,375.34465
2025-04-13 06:00:00,84518.8,84846.4,84447.0,84603.2,242.066099
2025-04-13 07:00:00,84603.2,84772.5,84406.9,84408.8,262.197672
2025-04-13 08:00:00,84408.8,84688.1,84275.0,84664.4,298.39679
2025-04-13 09:00:00,84664.4,84940.8,84501.1,84905.0,370.796642
2025-04-13 10:00:00,84905.0,84950.1,84507.0,84685.5,265.035413
2025-04-13 11:00:00,84685.5,84764.3,84208.5,84522.7,337.075341
2025-04-13 12:00:00,84522.7,84690.6,84233.6,84450.0,380.897706
2025-04-13 13:00:00,84450.0,84597.0,83476.2,83599.6,526.805213
2025-04-13 14:00:00,83599.6,84155.7,83480.4,84084.3,587.611946
2025-04-13 15:00:00,84084.3,84084.3,83667.1,83849.4,269.516259
2025-04-13 16:00:00,83849.4,84423.1,83842.0,84227.5,543.295099
2025-04-13 17:00:00,84227.5,85008.7,84192.5,84756.0,615.642077
2025-04-13 18:00:00,84756.0,84952.6,84521.9,84733.7,381.447919
2025-04-13 19:00:00,84733.7,84733.7,83035.0,83981.4,780.804751
2025-04-13 20:00:00,83981.4,84436.4,83154.6,83495.0,527.374789
2025-04-13 21:00:00,83495.0,83815.3,83032.8,83596.8,465.46759
2025-04-13 22:00:00,83596.8,83865.0,83161.8,83323.2,429.617724
2025-04-13 23:00:00,83323.2,83839.5,83163.6,83753.5,347.736262
2025-04-14 00:00:00,83753.5,85144.3,83678.4,84331.6,750.158402
2025-04-14 01:00:00,84331.6,84668.5,84085.5,84235.7,492.513286
2025-04-14 02:00:00,84235.7,85549.4,84037.6,85134.0,699.081166
2025-04-14 03:00:00,85134.0,85137.9,84455.3,84572.2,464.507892
2025-04-14 04:00:00,84572.2,85108.9,84421.5,84879.7,339.35554
2025-04-14 05:00:00,84879.7,85000.0,84347.0,84581.1,296.368607
2025-04-14 06:00:00,84581.1,84654.2,84286.6,84624.6,362.63734
2025-04-14 07:00:00,84624.6,84783.8,84220.1,84586.5,343.402487
2025-04-14 08:00:00,84586.5,84955.9,84444.0,84759.3,288.75537
2025-04-14 09:00:00,84759.3,84912.3,84255.6,84454.1,327.061984
2025-04-14 10:00:00,84454.1,84820.0,84306.5,84658.0,312.26333
2025-04-14 11:00:00,84658.0,84965.3,84500.0,84929.8,354.721522
2025-04-14 12:00:00,84929.8,85230.5,84750.1,85136.3,406.67572
2025-04-14 13:00:00,85136.3,85281.5,84075.6,84382.3,753.038872
2025-04-14 14:00:00,84382.3,85801.6,84263.5,85423.7,861.145343
2025-04-14 15:00:00,85423.7,85466.9,83720.9,84106.7,914.309502
2025-04-14 16:00:00,84106.7,84679.0,83846.7,84341.3,623.444142
2025-04-14 17:00:00,84341.3,84892.1,84218.2,84864.4,481.504744
2025-04-14 18:00:00,84864.4,85066.8,84684.2,84986.1,445.20529
2025-04-14 19:00:00,84986.1,85206.7,84765.9,84912.0,664.213858
2025-04-14 20:00:00,84912.0,84964.4,84542.5,84849.3,334.660426
2025-04-14 21:00:00,84849.3,84967.7,84450.1,84707.4,185.266029
2025-04-14 22:00:00,84707.4,84738.1,84418.0,84499.1,250.396977
2025-04-14 23:00:00,84499.1,84778.3,84425.0,84592.1,177.375038
2025-04-15 00:00:00,84592.1,84947.5,84350.0,84924.3,580.918677
2025-04-15 01:00:00,84924.3,85135.7,84535.5,84978.4,684.981136
2025-04-15 02:00:00,84978.4,85299.7,84700.1,85227.5,498.953564
2025-04-15 03:00:00,85227.5,85419.9,85069.5,85398.9,513.740359
2025-04-15 04:00:00,85398.9,85535.1,85162.5,85496.2,486.30412
2025-04-15 05:00:00,85496.2,85890.6,85489.8,85548.9,485.423051
2025-04-15 06:00:00,85548.9,85697.2,85362.3,85396.5,292.658013
2025-04-15 07:00:00,85396.5,85794.3,85396.4,85736.7,265.685348
2025-04-15 08:00:00,85736.7,85990.0,85674.7,85850.0,455.914284
2025-04-15 09:00:00,85850.0,85990.0,85600.4,85990.0,279.429973
2025-04-15 10:00:00,85990.0,86000.0,85451.4,85641.8,339.913593
2025-04-15 11:00:00,85641.8,85670.0,85358.2,85582.7,253.893324
2025-04-15 12:00:00,85582.7,85825.9,85448.1,85824.9,281.658113
2025-04-15 13:00:00,85824.9,86468.0,85514.1,85585.9,720.187116
2025-04-15 14:00:00,85585.9,85976.1,84831.1,85152.8,980.762392
2025-04-15 15:00:00,85152.8,85386.5,84617.3,84913.3,519.876013
2025-04-15 16:00:00,84913.3,85142.1,84767.1,84847.8,330.647532
2025-04-15 17:00:00,84847.8,85003.5,84424.1,84474.6,383.49264
2025-04-15 18:00:00,84474.6,84602.2,84141.5,84189.3,533.6798
2025-04-15 19:00:00,84189.3,84222.9,83910.7,83986.0,438.796664
2025-04-15 20:00:00,83986.0,84195.6,83793.7,84012.0,314.872349
2025-04-15 21:00:00,84012.0,84230.9,83863.5,84166.7,236.370368
2025-04-15 22:00:00,84166.7,84166.7,83684.5,83825.0,331.032844
2025-04-15 23:00:00,83825.0,83858.8,83600.0,83645.8,244.395579
2025-04-16 00:00:00,83645.8,83697.9,83131.1,83143.6,362.849965
2025-04-16 01:00:00,83143.6,83656.0,83102.7,83632.2,363.839973
2025-04-16 02:00:00,83632.2,83920.0,83585.6,83894.0,263.21161
2025-04-16 03:00:00,83894.0,83955.1,83655.6,83685.8,156.762015
2025-04-16 04:00:00,83685.8,83792.9,83400.0,83579.9,224.181652
2025-04-16 05:00:00,83579.9,83807.8,83209.9,83355.9,424.471686
2025-04-16 06:00:00,83355.9,83723.6,83266.3,83632.6,242.734693
2025-04-16 07:00:00,83632.6,83744.8,83300.1,83353.9,454.265914
2025-04-16 08:00:00,83353.9,84105.2,83128.9,83740.7,554.407446
2025-04-16 09:00:00,83740.7,83928.6,83594.5,83594.6,235.808153
2025-04-16 10:00:00,83594.6,83986.8,83571.2,83934.8,202.701062
2025-04-16 11:00:00,83934.8,84125.0,83773.8,84053.2,248.107512
2025-04-16 12:00:00,84053.2,84259.0,83719.8,83755.3,255.887792
2025-04-16 13:00:00,83755.3,84205.3,83500.0,83730.9,483.120767
2025-04-16 14:00:00,83730.9,84853.6,83702.9,84609.1,626.323817
2025-04-16 15:00:00,84609.1,85275.0,84511.3,84851.6,664.715586
2025-04-16 16:00:00,84851.6,85228.0,84699.2,85043.7,354.230024
2025-04-16 17:00:00,85043.7,85550.0,83276.5,83294.5,933.17579
2025-04-16 18:00:00,83294.5,84472.6,83279.0,84030.9,817.239334
2025-04-16 19:00:00,84030.9,84496.3,83805.55,84333.2,406.278442
2025-04-16 20:00:00,84333.2,84663.1,84241.0,84297.4,253.311089
2025-04-16 21:00:00,84297.4,84677.1,84260.0,84549.2,151.798152
2025-04-16 22:00:00,84549.2,84588.4,84305.2,84453.3,124.815167
2025-04-16 23:00:00,84453.3,84486.8,84027.2,84033.4,179.191562
2025-04-17 00:00:00,84033.4,84207.5,83940.1,84207.5,237.175986
2025-04-17 01:00:00,84207.5,84492.99,84113.8,84339.2,196.07562
2025-04-17 02:00:00,84339.2,84339.2,84028.5,84261.0,160.502715
2025-04-17 03:00:00,84261.0,84298.8,83806.8,83992.9,283.953156
2025-04-17 04:00:00,83992.9,84185.2,83898.3,84156.3,122.896271
2025-04-17 05:00:00,84156.3,84500.0,84094.8,84393.7,188.042161
2025-04-17 06:00:00,84393.7,84866.62,84320.8,84780.9,240.720085
2025-04-17 07:00:00,84780.9,85044.2,84598.0,84674.2,324.752243
2025-04-17 08:00:00,84674.2,84765.9,84401.6,84449.3,124.212083
2025-04-17 09:00:00,84449.3,84530.8,84350.0,84470.7,186.525821
2025-04-17 10:00:00,84470.7,84506.1,84183.2,84380.0,151.053974
2025-04-17 11:00:00,84380.0,84765.0,84278.5,84572.8,206.919161
2025-04-17 12:00:00,84572.8,84870.7,84572.8,84778.6,273.642735
2025-04-17 13:00:00,84778.6,84778.6,84320.78,84479.0,406.573083
2025-04-17 14:00:00,84479.0,84479.0,83740.7,84092.8,615.802909
2025-04-17 15:00:00,84092.8,84695.1,84092.8,84541.7,421.596528
2025-04-17 16:00:00,84541.7,85100.5,84402.8,84928.4,757.12415
2025-04-17 17:00:00,84928.4,85224.1,84790.0,85116.3,517.273126
2025-04-17 18:00:00,85116.3,85479.0,84908.9,84908.9,563.885085
2025-04-17 19:00:00,84908.9,85128.5,84500.0,84841.7,521.163437
2025-04-17 20:00:00,84841.7,85142.7,84841.7,85142.4,211.709796
2025-04-17 21:00:00,85142.4,85142.5,84891.7,85061.5,109.062775
2025-04-17 22:00:00,85061.5,85100.0,84723.0,84726.5,152.885798
2025-04-17 23:00:00,84726.5,85018.6,84726.5,84950.3,99.14319
2025-04-18 00:00:00,84950.3,85017.5,84723.8,84811.1,208.776086
2025-04-18 01:00:00,84811.1,85128.7,84811.0,84925.3,173.131596
2025-04-18 02:00:00,84925.3,84982.2,84810.3,84895.5,172.851309
2025-04-18 03:00:00,84895.5,84912.2,84742.9,84843.2,105.495737
2025-04-18 04:00:00,84843.2,84848.9,84600.0,84671.2,163.649336
2025-04-18 05:00:00,84671.2,84744.7,84515.9,84740.7,166.67414
2025-04-18 06:00:00,84740.7,84779.7,84592.0,84722.8,97.010106
2025-04-18 07:00:00,84722.8,84736.6,84415.2,84660.1,196.662384
2025-04-18 08:00:00,84660.1,84769.7,84610.9,84655.7,175.527636
2025-04-18 09:00:00,84655.7,84655.8,84516.4,84547.4,186.833084
2025-04-18 10:00:00,84547.4,84651.6,84475.9,84524.5,157.025427
2025-04-18 11:00:00,84524.5,84668.8,84472.9,84666.0,166.329845
2025-04-18 12:00:00,84666.0,84769.3,84560.4,84634.5,209.990495
2025-04-18 13:00:00,84634.5,84634.6,84470.3,84558.9,224.027026
2025-04-18 14:00:00,84558.9,84618.0,84377.3,84578.2,177.007853
2025-04-18 15:00:00,84578.2,84604.8,84329.4,84373.0,221.228678
2025-04-18 16:00:00,84373.0,84549.9,84292.4,84475.4,160.332321
2025-04-18 17:00:00,84475.4,84604.3,84388.7,84568.5,125.400712
2025-04-18 18:00:00,84568.5,84648.8,84508.4,84619.1,104.135115
2025-04-18 19:00:00,84619.1,84642.6,84510.5,84566.5,80.842104
2025-04-18 20:00:00,84566.5,84627.0,84461.8,84515.3,76.982611
2025-04-18 21:00:00,84515.3,84694.9,84485.0,84625.5,100.289207
2025-04-18 22:00:00,84625.5,84643.2,84419.0,84526.1,118.24094
2025-04-18 23:00:00,84526.1,84526.2,84342.0,84461.7,112.765907
2025-04-19 00:00:00,84461.7,84477.5,84362.9,84434.4,88.555643
2025-04-19 01:00:00,84434.4,84595.9,84421.8,84538.9,77.350692
2025-04-19 02:00:00,84538.9,84811.5,84490.1,84787.0,231.104178
2025-04-19 03:00:00,84787.0,84983.2,84769.2,84883.8,135.05422
2025-04-19 04:00:00,84883.8,85269.8,84877.7,85030.9,235.719884
2025-04-19 05:00:00,85030.9,85183.0,84996.0,85082.6,79.434972
2025-04-19 06:00:00,85082.6,85105.1,84898.5,84931.8,91.848938
2025-04-19 07:00:00,84931.8,85263.1,84931.6,85224.1,215.578351
2025-04-19 08:00:00,85224.1,85403.1,85121.9,85324.8,267.921404
2025-04-19 09:00:00,85324.8,85451.0,85237.0,85342.7,412.764891
2025-04-19 10:00:00,85342.7,85357.6,85165.8,85266.4,312.712231
2025-04-19 11:00:00,85266.4,85295.3,85126.8,85221.9,209.958578
2025-04-19 12:00:00,85221.9,85330.0,85202.5,85298.2,138.898457
2025-04-19 13:00:00,85298.2,85497.8,85205.4,85481.1,226.07115
2025-04-19 14:00:00,85481.1,85505.7,85366.2,85415.3,186.026974
2025-04-19 15:00:00,85415.3,85660.3,85074.6,85187.2,409.480257
2025-04-19 16:00:00,85187.2,85323.3,84709.0,84856.0,445.161644
2025-04-19 17:00:00,84856.0,85255.0,84834.3,85243.1,230.53115
2025-04-19 18:00:00,85243.1,85331.4,85145.8,85148.1,154.470495
2025-04-19 19:00:00,85148.1,85211.9,85050.0,85093.0,98.319569
2025-04-19 20:00:00,85093.0,85263.4,85014.3,85187.4,65.835979
2025-04-19 21:00:00,85187.4,85375.9,85177.0,85345.8,99.671937
2025-04-19 22:00:00,85345.8,85370.0,85216.6,85262.1,81.190819
2025-04-19 23:00:00,85262.1,85263.1,85063.3,85086.8,59.01803
2025-04-20 00:00:00,85086.8,85231.9,85048.3,85161.1,108.295814
2025-04-20 01:00:00,85161.1,85320.4,85140.7,85312.9,88.659783
2025-04-20 02:00:00,85312.9,85321.5,85205.4,85232.6,70.585531
2025-04-20 03:00:00,85232.6,85263.0,85117.7,85167.3,43.376618
2025-04-20 04:00:00,85167.3,85252.8,85104.9,85186.8,91.677406
2025-04-20 05:00:00,85186.8,85205.6,85093.0,85093.0,105.491006
2025-04-20 06:00:00,85093.0,85167.7,84856.8,84955.0,199.325825
2025-04-20 07:00:00,84955.0,84955.1,84665.4,84777.7,439.957499
2025-04-20 08:00:00,84777.7,84784.0,84606.9,84635.6,243.626099
2025-04-20 09:00:00,84635.6,84635.7,84441.6,84534.1,253.459222
2025-04-20 10:00:00,84534.1,84534.1,83987.2,84174.0,416.243283
2025-04-20 11:00:00,84174.0,84247.3,83932.1,84117.1,339.509685
2025-04-20 12:00:00,84117.1,84477.0,84090.2,84358.2,364.210429
2025-04-20 13:00:00,84358.2,84453.8,84138.6,84307.1,239.530305
2025-04-20 14:00:00,84307.1,84658.8,84248.1,84619.6,262.916331
2025-04-20 15:00:00,84619.6,84620.3,84300.1,84341.3,206.484106
2025-04-20 16:00:00,84341.3,84618.0,84269.6,84596.4,142.393376
2025-04-20 17:00:00,84596.4,84614.9,84448.3,84579.1,83.641301
2025-04-20 18:00:00,84579.1,84633.7,84465.2,84575.5,55.893879
2025-04-20 19:00:00,84575.5,84664.0,84522.2,84646.4,52.654323
2025-04-20 20:00:00,84646.4,85252.1,84611.8,85119.9,315.349269
2025-04-20 21:00:00,85119.9,85234.2,84910.3,85009.1,133.810946
2025-04-20 22:00:00,85009.1,85024.6,84671.1,84839.6,201.941349
2025-04-20 23:00:00,84839.6,85303.5,84839.6,85184.4,316.827213
2025-04-21 00:00:00,85184.4,87023.6,85149.0,86631.3,1190.810062
2025-04-21 01:00:00,86631.3,87449.6,86631.3,87286.3,865.343573
2025-04-21 02:00:00,87286.3,87650.5,87136.5,87363.3,552.136967
2025-04-21 03:00:00,87363.3,87628.7,87176.3,87214.8,481.118641
2025-04-21 04:00:00,87214.8,87408.1,87060.5,87369.2,475.948954
2025-04-21 05:00:00,87369.2,87750.9,87350.0,87558.4,391.248827
2025-04-21 06:00:00,87558.4,87705.1,87375.4,87521.0,250.153876
2025-04-21 07:00:00,87521.0,87614.6,87339.8,87453.8,345.203391
2025-04-21 08:00:00,87453.8,87724.2,87425.6,87584.2,381.768563
2025-04-21 09:00:00,87584.2,87797.0,87304.2,87512.3,370.86748
2025-04-21 10:00:00,87512.3,87575.9,87254.6,87346.5,197.850131
2025-04-21 11:00:00,87346.5,87353.1,86657.5,86978.9,468.737719
2025-04-21 12:00:00,86978.9,87540.8,86975.5,87050.4,439.837405
2025-04-21 13:00:00,87050.4,87576.3,86795.0,87032.4,706.611007
2025-04-21 14:00:00,87032.4,88474.1,86941.5,88215.8,1205.654429
2025-04-21 15:00:00,88215.8,88346.9,87868.3,88045.7,634.897611
2025-04-21 16:00:00,88045.7,88264.7,87051.2,87181.2,688.2274
2025-04-21 17:00:00,87181.2,87308.9,86381.9,86847.0,1033.830652
2025-04-21 18:00:00,86847.0,87051.0,86636.9,86795.2,525.586171
2025-04-21 19:00:00,86795.2,87484.8,86720.0,87407.9,520.816776
2025-04-21 20:00:00,87407.9,87426.6,87144.9,87365.2,220.36589
2025-04-21 21:00:00,87365.2,87393.1,86868.3,87268.1,224.322687
2025-04-21 22:00:00,87268.1,87287.4,86928.0,87161.8,271.497048
2025-04-21 23:00:00,87161.8,87623.9,87028.2,87514.4,304.023177
2025-04-22 00:00:00,87514.4,87724.8,87064.4,87699.0,503.430046
2025-04-22 01:00:00,87699.0,88870.0,87508.5,88393.0,768.151365
2025-04-22 02:00:00,88393.0,88681.5,87903.8,88182.3,382.620987
2025-04-22 03:00:00,88182.3,88280.1,87833.1,88160.9,323.323681
2025-04-22 04:00:00,88160.9,88369.9,88046.4,88062.3,239.526574
2025-04-22 05:00:00,88062.3,88409.9,87966.1,88383.5,288.578146
2025-04-22 06:00:00,88383.5,88455.0,87996.9,88244.7,210.107964
2025-04-22 07:00:00,88244.7,88493.3,88168.0,88486.5,276.475384
2025-04-22 08:00:00,88486.5,88692.3,88324.2,88410.1,296.385365
2025-04-22 09:00:00,88410.1,88609.8,88320.3,88580.3,204.072059
2025-04-22 10:00:00,88580.3,88604.8,88253.7,88513.6,232.335092
2025-04-22 11:00:00,88513.6,88707.5,88481.6,88622.3,256.071544
2025-04-22 12:00:00,88622.3,89225.7,88488.2,88997.8,595.197313
2025-04-22 13:00:00,88997.8,90500.0,88950.5,90239.8,1757.723639
2025-04-22 14:00:00,90239.8,90943.5,90035.9,90791.8,1305.629392
2025-04-22 15:00:00,90791.8,91400.0,90374.1,90923.7,1747.322887
2025-04-22 16:00:00,90923.7,91049.2,90619.4,90680.9,843.710097
2025-04-22 17:00:00,90680.9,91474.2,90665.8,91391.7,988.977669
2025-04-22 18:00:00,91391.7,91685.0,91132.2,91496.5,761.770345
2025-04-22 19:00:00,91496.5,91699.3,90905.2,91413.5,916.07819
2025-04-22 20:00:00,91413.5,91506.3,91041.2,91092.1,392.568781
2025-04-22 21:00:00,91092.1,93995.4,91038.0,93033.8,1183.312656
2025-04-22 22:00:00,93033.8,93320.7,92534.3,92787.8,782.522342
2025-04-22 23:00:00,92787.8,93855.9,92787.8,93444.2,887.85421
2025-04-23 00:00:00,93444.2,93899.9,92793.4,92904.2,893.700944
2025-04-23 01:00:00,92904.2,93511.4,92596.6,92647.9,702.678082
2025-04-23 02:00:00,92647.9,93258.6,92619.8,92869.1,542.191385
2025-04-23 03:00:00,92869.1,93231.8,92695.3,93168.9,331.4395
2025-04-23 04:00:00,93168.9,93667.4,93021.5,93658.4,441.849042
2025-04-23 05:00:00,93658.4,93658.4,93287.3,93489.8,500.530928
2025-04-23 06:00:00,93489.8,93872.4,93424.1,93631.4,463.521843
2025-04-23 07:00:00,93631.4,94270.0,93492.5,94139.7,633.377171
2025-04-23 08:00:00,94139.7,94540.8,93924.6,94288.5,890.966936
2025-04-23 09:00:00,94288.5,94398.5,93909.7,93909.7,448.784405
2025-04-23 10:00:00,93909.7,93909.8,93356.5,93737.9,721.453476
2025-04-23 11:00:00,93737.9,93776.4,93325.7,93468.7,308.165159
2025-04-23 12:00:00,93468.7,93855.8,93415.0,93733.5,434.618533
2025-04-23 13:00:00,93733.5,94726.2,92876.7,93021.8,1737.903278
2025-04-23 14:00:00,93021.8,93655.0,92682.2,92940.3,970.080172
2025-04-23 15:00:00,92940.3,93237.0,91949.6,93186.1,1324.074507
2025-04-23 16:00:00,93186.1,93776.8,92912.8,93640.0,718.980797
2025-04-23 17:00:00,93640.0,93967.0,93450.2,93898.2,453.105832
2025-04-23 18:00:00,93898.2,94223.9,93617.1,93617.1,340.779404
2025-04-23 19:00:00,93617.1,93617.1,92957.0,93488.8,754.894398
2025-04-23 20:00:00,93488.8,93879.9,93463.0,93640.0,394.353917
2025-04-23 21:00:00,93640.0,93907.0,93275.1,93485.2,198.965109
2025-04-23 22:00:00,93485.2,93784.8,93227.7,93784.7,239.024808
2025-04-23 23:00:00,93784.7,93838.12,93522.8,93682.5,126.125231
2025-04-24 00:00:00,93682.5,93777.7,93244.3,93365.0,272.358291
2025-04-24 01:00:00,93365.0,93615.0,93080.0,93487.8,310.144115
2025-04-24 02:00:00,93487.8,93640.9,93047.2,93106.9,331.584625
